100000000,1,dynamic1000,0.391181
100000000,2,dynamic1000,0.19439
100000000,4,dynamic1000,0.194643
100000000,8,dynamic1000,0.100875
100000000,16,dynamic1000,0.0525529
100000000,1,dynamic100000,0.387559
100000000,2,dynamic100000,0.196383
100000000,4,dynamic100000,0.196812
100000000,8,dynamic100000,0.100867
100000000,16,dynamic100000,0.052527
